feature,importance,change_score,change_effect_size,combined_rank,direction
Mean step jerk Y during swing - lHindpaw (m/s^3),0.0007428970006975124,-9.746151283325268,-0.3559486747850716,0.00026443320290008395,away_from_healthy
Mean phase during swing - rhindlimb - hip (°)_sin,0.0007302910052910055,-0.0004696802878327265,-0.35368799178311994,0.00025829515907865153,away_from_healthy
Mean phase acceleration during stance - rhindlimb - knee (rad/s^2)_cos,0.0008256509922103363,-0.13642364025469134,-0.30227681515505167,0.00024957515235494884,away_from_healthy
Mean angle velocity during stance - rhindlimb - knee (rad/s)_cos,0.0008807006817063746,-0.10493851736763393,-0.2786890808700856,0.00024544166350640737,away_from_healthy
Mean angle velocity - rhindlimb - lHindpaw (rad/s)_cos,0.003028600615126122,0.0005669502413883087,0.07888315388361251,0.0002389055683749974,towards_healthy
Mean step acceleration Y during stance - lHindfingers (m/s^2),0.0010727670236530807,0.12201270167589007,0.21652256180323604,0.00023227826417939772,towards_healthy
Mean angle acceleration during stance - rhindlimb - lHindfingers (rad/s^2)_cos,0.0022294649106204003,-0.04945029287310598,-0.10159664977126032,0.000226506165701615,away_from_healthy
Mean angle acceleration during swing - rhindlimb - lHindfingers (rad/s^2)_cos,0.00115479902601773,0.0782062803404987,0.18759716282782693,0.00021663702091726406,towards_healthy
Mean angle velocity during stance - rhindlimb - lHindpaw (rad/s)_sin,0.001963180303134302,-0.07376864049921283,-0.11004034750755733,0.00021602904277689033,away_from_healthy
Mean phase value - rhindlimb - knee (°)_sin,0.0019454484808259294,0.006237866607368192,0.1070584482098728,0.00020827669542947849,towards_healthy
Mean phase acceleration during stance - rhindlimb - hip (rad/s^2)_cos,0.0007068149543420055,-0.09884781235922646,-0.2919656680599764,0.00020636570033924538,away_from_healthy
Mean phase velocity during swing - rhindlimb - ankle (rad/s)_cos,0.0014532204623156231,-0.0778755417891921,-0.1387963407018292,0.00020170168240242896,away_from_healthy
Mean phase velocity during stance - rhindlimb - lHindpaw (rad/s)_cos,0.0036473977496812374,-0.01782945643989553,-0.05415883676969057,0.00019753881935912285,away_from_healthy
Mean phase velocity during swing - rhindlimb - hip (rad/s)_sin,0.0005592144838521652,-0.25407839097458723,-0.3522845045751481,0.00019700259739510717,away_from_healthy
Mean step acceleration X during swing - lHindfingers (m/s^2),0.0010609772709627332,-0.14898320127309028,-0.18151662761588475,0.0001925850162022601,away_from_healthy
Mean angle velocity during swing - rhindlimb - hip (rad/s)_sin,0.0005403919699571874,-0.25407839097460727,-0.35228450457517685,0.0001903717174127716,away_from_healthy
Mean step velocity X during swing - lHindpaw (m/s),0.0011225492456261692,-0.011718449874200676,-0.15765480629309553,0.00017697528387365422,away_from_healthy
Mean angle velocity during swing - rhindlimb - hip (rad/s)_cos,0.0008141585170048172,0.09395898468723929,0.20722463010380948,0.0001687136975321893,towards_healthy
Mean step velocity X during stance - hip (m/s),0.0006042301278733915,-0.014784975278988421,-0.26804142793497,0.00016195870627651337,away_from_healthy
Mean angle velocity during stance - rhindlimb - lHindpaw (rad/s)_cos,0.0009092576971624183,0.08385880396740386,0.17530447791360318,0.00015939694588998284,towards_healthy
Mean angle acceleration - rhindlimb - lHindpaw (rad/s^2)_sin,0.0011118723618723618,0.10306723954736571,0.1428984637923568,0.00015888485244473994,towards_healthy
Mean phase acceleration - rhindlimb - hip (rad/s^2)_sin,0.0024163932835808426,-0.04794145094217253,-0.06488304070252064,0.00015678294377187332,away_from_healthy
Mean phase velocity - rhindlimb - lHindpaw (rad/s)_sin,0.0015322540215620707,0.014497827982723775,0.10057502467667628,0.00015410648602954175,towards_healthy
Mean step acceleration X during swing - knee (m/s^2),0.0018163521104276744,-0.04525644523863889,-0.08342482076631247,0.00015152884926094212,away_from_healthy
