Feature,Statistical Test,Global p-value,Global significance,Mean Healthy Left B,SD Healthy Left B,Number of samples in Healthy Left B,Mean Sick Left C,SD Sick Left C,Number of samples in Sick Left C,Mean Sick Left E,SD Sick Left E,Number of samples in Sick Left E,p-value Healthy Left B vs Sick Left C,Significance Healthy Left B vs Sick Left C,p-value Healthy Left B vs Sick Left E,Significance Healthy Left B vs Sick Left E,p-value Sick Left C vs Sick Left E,Significance Sick Left C vs Sick Left E,feature,change value,change_effect_size,direction
Mean angle acceleration at peak - spine - spine 1 (rad/s^2),Circular,0.09927915003847024,n.s.,-4.4315951131292355,84.97684559210344,10,43.09555677957318,58.932797310992314,10,49.96150415451077,57.65480645612602,10,0.46974349679096816,n.s.,0.12082441197249233,n.s.,1.0,n.s.,Mean angle acceleration at peak - spine - spine 1 (rad/s^2),-6.8659473749375906,-0.09389501987581422,away_from_healthy
Mean angle acceleration at peak - spine - spine 1 std,Levene,0.48365718115441203,n.s.,143.97784768487247,61.02608671344978,10,133.7358965268926,39.722066679210194,10,108.15992997898634,49.983391905128066,10,0.7103039711614593,n.s.,1.0,n.s.,1.0,n.s.,Mean angle acceleration at peak - spine - spine 1 std,-25.575966547906248,-0.49673656872007477,away_from_healthy
Mean angle acceleration at peak - spine - spine 2 (rad/s^2),Circular,0.6996300798283188,n.s.,-27.943726962750635,73.35295015450966,10,15.528805960511752,107.94125819998858,10,-45.117865591716225,72.19873897295132,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle acceleration at peak - spine - spine 2 (rad/s^2),26.298394294296795,0.2849782938193746,towards_healthy
Mean angle acceleration at peak - spine - spine 2 std,Levene,0.9779391448803885,n.s.,120.52955593697098,63.45477164426092,10,92.02930051220243,60.57198560569336,10,172.62467695753713,60.09779468149305,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle acceleration at peak - spine - spine 2 std,-23.5948655957976,-0.38037751123766417,away_from_healthy
Mean angle acceleration at peak - spine - spine 3 (rad/s^2),Circular,0.20522326005828107,n.s.,-36.40151754929572,96.02740740447777,10,-84.6690536626167,166.275163306146,10,-54.70607835491238,141.71983256278992,10,0.9031650284646762,n.s.,0.4357805394836983,n.s.,0.364529065254558,n.s.,Mean angle acceleration at peak - spine - spine 3 (rad/s^2),29.962975307704326,0.22068411005616712,towards_healthy
Mean angle acceleration at peak - spine - spine 3 std,Levene,0.47075313825494014,n.s.,163.0649038746414,114.39393822251957,10,130.21852032563157,87.40746106061444,10,144.04249315469093,81.50804724835155,10,0.890244812276179,n.s.,1.0,n.s.,1.0,n.s.,Mean angle acceleration at peak - spine - spine 3 std,13.823972829059358,0.1357968609875453,towards_healthy
Mean angle acceleration at peak - spine - spine 4 (rad/s^2),Circular,0.28609585340450944,n.s.,32.267742619201876,110.93529922770183,10,20.609862033229337,103.24373212750179,10,17.50481060641301,76.42008648665492,10,1.0,n.s.,0.40649893619618327,n.s.,0.11894098971482,n.s.,Mean angle acceleration at peak - spine - spine 4 (rad/s^2),-3.1050514268163276,-0.028976236459490035,away_from_healthy
Mean angle acceleration at peak - spine - spine 4 std,Levene,0.8080514197266235,n.s.,113.88053822937704,63.11660311606102,10,132.01393564184914,73.36309733508588,10,111.07122068949438,75.97560649173965,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle acceleration at peak - spine - spine 4 std,15.32407987258945,0.22393182222650046,towards_healthy
Mean angle acceleration at peak - tail - base (rad/s^2),Circular,0.4364035579575505,n.s.,-35.07383498021759,45.93326790219382,10,-3.5677688762151893,39.80750023452075,10,-27.481984893217277,66.20136370399126,10,0.3138956259804876,n.s.,1.0,n.s.,0.5649082187059769,n.s.,Mean angle acceleration at peak - tail - base (rad/s^2),23.914216017002087,0.5564077653187062,towards_healthy
Mean angle acceleration at peak - tail - base std,Levene,0.648899262093768,n.s.,81.69878967162035,55.96889700789772,10,80.52812835607062,36.57576074115126,10,96.97880655681463,40.54842580032138,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle acceleration at peak - tail - base std,-14.109355569644563,-0.29843768421751904,away_from_healthy
Mean angle acceleration at peak - tail - tail 1 (rad/s^2),Circular,0.1171558897240342,n.s.,-18.872727743378626,126.42767879233902,10,12.994002536668006,64.26619705956765,10,-11.691181686407734,148.47456131512763,10,0.29336870871659576,n.s.,1.0,n.s.,0.42134337513480796,n.s.,Mean angle acceleration at peak - tail - tail 1 (rad/s^2),24.68518422307574,0.24615068341871002,towards_healthy
Mean angle acceleration at peak - tail - tail 1 std,Levene,0.39622513613787386,n.s.,115.67900329152845,34.60449826503051,10,98.93909673890634,49.53897556437558,10,112.50860952999945,50.96443062847614,10,0.4791765969057469,n.s.,0.937270590116559,n.s.,1.0,n.s.,Mean angle acceleration at peak - tail - tail 1 std,13.569512791093103,0.3175694811159693,towards_healthy
Mean angle acceleration at peak - tail - tail 2 (rad/s^2),Circular,0.6259004354487216,n.s.,15.691145714923604,79.13018385876667,10,10.219278413727638,149.60661574109125,10,26.592724727090115,97.29537634961964,10,0.37100846660392917,n.s.,0.7655565955777722,n.s.,0.24581378912421628,n.s.,Mean angle acceleration at peak - tail - tail 2 (rad/s^2),-5.429711710970546,-0.045370860689090506,away_from_healthy
Mean angle acceleration at peak - tail - tail 2 std,Levene,0.2914549933142309,n.s.,139.33076696901526,84.38641389370339,10,132.53714702370405,88.51083656026222,10,108.63234365023546,41.53173246912154,10,1.0,n.s.,0.6152926570494974,n.s.,0.2502005619826572,n.s.,Mean angle acceleration at peak - tail - tail 2 std,-23.904803373468596,-0.2764416982018474,away_from_healthy
Mean angle acceleration at peak - tail - tail 3 (rad/s^2),Circular,0.034683281210377774,*,-12.649020594534601,146.81054506336852,10,28.476543891527236,100.95101803776485,10,29.77660423322505,132.7764395644073,10,0.9795594735390769,n.s.,1.0,n.s.,0.16849210701460227,n.s.,Mean angle acceleration at peak - tail - tail 3 (rad/s^2),-1.3000603416978151,-0.010319167085154455,away_from_healthy
Mean angle acceleration at peak - tail - tail 3 std,Levene,0.6821086320089061,n.s.,157.65141548272067,72.72691060274842,10,180.98848430098874,102.5682483904923,10,131.49886620391072,80.34463697636386,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle acceleration at peak - tail - tail 3 std,-2.8154804605418633,-0.03166716224309823,away_from_healthy
Mean angle acceleration at peak - tail - tail 4 (rad/s^2),Circular,0.23737273850448715,n.s.,5.259486061847946,150.09342164676923,10,0.7908711936717111,114.87671564821464,10,-57.94913201190078,91.06744390382696,10,0.18008860294766008,n.s.,0.6250715921637203,n.s.,1.0,n.s.,Mean angle acceleration at peak - tail - tail 4 (rad/s^2),-58.74000320557249,-0.43950588913801086,away_from_healthy
Mean angle acceleration at peak - tail - tail 4 std,Levene,0.4234979414115883,n.s.,185.19668294156716,84.42907791651473,10,153.88369942847922,93.09307722996502,10,111.16608874328696,65.68506600465588,10,0.9575688988657096,n.s.,1.0,n.s.,0.4765405333101169,n.s.,Mean angle acceleration at peak - tail - tail 4 std,-42.717610685192255,-0.480692968844718,away_from_healthy
Mean angle acceleration at stance - rforelimb - elbow (rad/s^2),Circular,0.362877284943121,n.s.,-909.889607174999,333.8163879339139,10,-696.2648367843195,391.5180115858655,10,-975.8712140752298,511.02072630203406,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle acceleration at stance - rforelimb - elbow (rad/s^2),147.64316349044873,0.40582162058830734,towards_healthy
Mean angle acceleration at stance - rforelimb - elbow std,Levene,0.32232718373763697,n.s.,436.2442243025642,260.7881000321945,10,434.62803340317396,267.3154873328146,10,472.5666418586572,168.17183708557226,10,1.0,n.s.,0.5674809075499376,n.s.,0.46607149962953215,n.s.,Mean angle acceleration at stance - rforelimb - elbow std,-34.70622665670277,-0.13142715459854934,away_from_healthy
Mean angle acceleration at stance - rforelimb - lForepaw (rad/s^2),Circular,0.20262537417462523,n.s.,4287.312088161811,2778.685457288553,10,5314.219774351068,1727.719856375989,10,3533.5103126356116,1961.3480214349968,10,0.6431651365060771,n.s.,0.15754067425525714,n.s.,0.2751151829144891,n.s.,Mean angle acceleration at stance - rforelimb - lForepaw (rad/s^2),273.10591066305824,0.11804029101114992,towards_healthy
Mean angle acceleration at stance - rforelimb - lForepaw std,Levene,0.8324880683171775,n.s.,2638.9991861042845,836.1687906328445,10,1627.2966851032004,691.3824386886988,10,1452.874772494194,973.34985900252,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle acceleration at stance - rforelimb - lForepaw std,-174.4219126090063,-0.22734904972132106,away_from_healthy
Mean angle acceleration at stance - rforelimb - shoulder (rad/s^2),Circular,0.031881443601398274,*,427.823653125237,259.0464132226828,10,375.0325698777509,170.72551105852588,10,236.72464804975607,197.28223624892308,10,0.6883892658463291,n.s.,0.7333586897538662,n.s.,1.0,n.s.,Mean angle acceleration at stance - rforelimb - shoulder (rad/s^2),-138.30792182799485,-0.6304586696342764,away_from_healthy
Mean angle acceleration at stance - rforelimb - shoulder std,Levene,0.16264551457433732,n.s.,193.08857863269304,74.31869431321687,10,174.47773965327607,70.48720305382611,10,205.9731895547136,113.78642249363111,10,1.0,n.s.,0.41748520167343073,n.s.,0.32222697954724466,n.s.,Mean angle acceleration at stance - rforelimb - shoulder std,5.726228057396412,0.07906065613245798,towards_healthy
Mean angle acceleration at stance - rforelimb - wrist (rad/s^2),Circular,0.04454177395690244,*,-1499.3058697941433,2037.3557285827253,10,227.62040572460774,1702.161769522035,10,-1403.5694806783008,2515.498543297349,10,0.05084140486408121,n.s.,0.40179462288628726,n.s.,0.9630823619934539,n.s.,Mean angle acceleration at stance - rforelimb - wrist (rad/s^2),1631.1898864029085,0.8689228910966796,towards_healthy
Mean angle acceleration at stance - rforelimb - wrist std,Levene,0.6448026869654815,n.s.,2007.9083280182094,1180.4375382787437,10,1765.0826998281632,1222.2085895603122,10,1768.7178346779742,972.9756849993882,10,1.0,n.s.,1.0,n.s.,0.9146948616612911,n.s.,Mean angle acceleration at stance - rforelimb - wrist std,3.6351348498110383,0.003025485581313648,towards_healthy
Mean angle acceleration at stance - rhindlimb - ankle (rad/s^2),Circular,0.43771010628550905,n.s.,-1011.1201186940792,242.72970854491882,10,-930.1812224405628,378.3198399849769,10,-653.1214967452081,229.88541615988333,10,0.515185368532311,n.s.,0.43812126393359146,n.s.,0.42613885414466957,n.s.,Mean angle acceleration at stance - rhindlimb - ankle (rad/s^2),-277.0597256953547,-0.8716975693210556,away_from_healthy
Mean angle acceleration at stance - rhindlimb - ankle std,Levene,0.9073319966347615,n.s.,294.68520745851185,171.45099643503684,10,267.83121269306605,208.21357785461475,10,267.3902987654924,135.2728843315883,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle acceleration at stance - rhindlimb - ankle std,-0.44091392757366066,-0.002311837355003335,away_from_healthy
Mean angle acceleration at stance - rhindlimb - hip (rad/s^2),Circular,0.28674561990757796,n.s.,-684.0594658598975,361.62089321763415,10,-378.0348267006116,209.51407640260382,10,-273.99517480805804,221.04944122690543,10,0.39536539246174773,n.s.,0.6201588327601221,n.s.,0.40167656824850245,n.s.,Mean angle acceleration at stance - rhindlimb - hip (rad/s^2),-104.03965189255354,-0.3520545215014782,away_from_healthy
Mean angle acceleration at stance - rhindlimb - hip std,Levene,0.24102658630563878,n.s.,370.4947898572629,193.90162710642366,10,200.6558773955918,84.93201827683676,10,270.10926463151907,149.04791909986463,10,0.35609424034405457,n.s.,1.0,n.s.,0.5022190165360285,n.s.,Mean angle acceleration at stance - rhindlimb - hip std,69.45338723592727,0.46399650785571794,towards_healthy
Mean angle acceleration at stance - rhindlimb - knee (rad/s^2),Circular,0.4571855199909929,n.s.,-2.266776117175243,242.0398068241338,10,-198.94612901583,157.4728757594638,10,-185.43706841911006,124.19276672315081,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle acceleration at stance - rhindlimb - knee (rad/s^2),13.509060596719934,0.06616170123662622,towards_healthy
Mean angle acceleration at stance - rhindlimb - knee std,Levene,0.911648555641951,n.s.,200.86027033549033,142.04093799163311,10,189.1045747127233,99.97446576542929,10,250.5857140584938,105.60606571160265,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle acceleration at stance - rhindlimb - knee std,-37.969748100236444,-0.3091443421322661,away_from_healthy
Mean angle acceleration at stance - rhindlimb - lHindfingers (rad/s^2),Circular,0.4459929459681631,n.s.,-230.6491745944626,243.0630821197965,10,-11.159741199745172,203.964645741881,10,-26.692540940971234,200.33968426490088,10,0.11657817867455134,n.s.,0.037455486206659595,*,1.0,n.s.,Mean angle acceleration at stance - rhindlimb - lHindfingers (rad/s^2),15.532799741226057,0.06922938380401032,towards_healthy
Mean angle acceleration at stance - rhindlimb - lHindfingers std,Levene,0.306791819136745,n.s.,307.802163216628,187.50541786904355,10,194.70935515907195,120.65978435965637,10,267.9497608044947,99.39581364881579,10,0.7559965716566268,n.s.,0.5499610345612289,n.s.,1.0,n.s.,Mean angle acceleration at stance - rhindlimb - lHindfingers std,73.24040564542275,0.46452917606139027,towards_healthy
Mean angle acceleration at stance - rhindlimb - lHindpaw (rad/s^2),Circular,0.8271358364180073,n.s.,852.0089058422803,303.970313886624,10,722.2454159452998,532.0586440515823,10,401.58128543703526,487.22205849265015,10,0.3289544709769632,n.s.,1.0,n.s.,0.6645357815381276,n.s.,Mean angle acceleration at stance - rhindlimb - lHindpaw (rad/s^2),-320.6641305082645,-0.7400643065690449,away_from_healthy
Mean angle acceleration at stance - rhindlimb - lHindpaw std,Levene,0.7642414322356437,n.s.,404.5562313998529,313.32120572413345,10,508.5268661214981,330.9459771132046,10,558.1593723442737,317.8162915859149,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle acceleration at stance - rhindlimb - lHindpaw std,-49.632506222775646,-0.15401667594600083,away_from_healthy
Mean angle acceleration at stance - spine - base (rad/s^2),Circular,0.19140190470955923,n.s.,-111.14445595163491,70.57213648238024,10,-113.26494254662605,98.96399441274617,10,-122.97391358974285,81.77534191390306,10,0.21479521176344396,n.s.,1.0,n.s.,1.0,n.s.,Mean angle acceleration at stance - spine - base (rad/s^2),-9.708971043116804,-0.11296262269161066,away_from_healthy
Mean angle acceleration at stance - spine - base std,Levene,0.43429529685298257,n.s.,84.36936057735441,34.193871825950104,10,83.88032830382011,54.77398619616641,10,100.71178771235529,49.27196494033387,10,0.47369228993545665,n.s.,1.0,n.s.,1.0,n.s.,Mean angle acceleration at stance - spine - base std,-15.853394861466569,-0.34721617630120344,away_from_healthy
Mean angle acceleration at stance - spine - head (rad/s^2),Circular,0.7342711873236208,n.s.,-44.49136150478881,62.48729202436943,10,-29.315499755673414,63.378524582044754,10,-48.62783148864132,42.80189596949834,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle acceleration at stance - spine - head (rad/s^2),11.039391765262891,0.17541085144673782,towards_healthy
Mean angle acceleration at stance - spine - head std,Levene,0.046215585845821174,*,72.60401850315108,38.849896180552705,10,80.8877684503185,52.79350691990792,10,52.52955189818954,20.825547090216173,10,0.8444129529625819,n.s.,0.35525679383489617,n.s.,0.05035675827401639,n.s.,Mean angle acceleration at stance - spine - head std,-11.790716657794121,-0.25438960988181747,away_from_healthy
Mean angle acceleration at stance - spine - spine 1 (rad/s^2),Circular,0.8655010807994489,n.s.,-37.61049101715996,106.41059668607387,10,-99.12930780847614,81.67098110987548,10,-97.20413952215684,96.87497554692416,10,1.0,n.s.,0.17300277203426778,n.s.,0.07909196066263842,n.s.,Mean angle acceleration at stance - spine - spine 1 (rad/s^2),1.9251682863193054,0.02029679713070518,towards_healthy
Mean angle acceleration at stance - spine - spine 1 std,Levene,0.9198893632274034,n.s.,114.89110110716538,65.47741059668111,10,104.40589989850434,38.870215780532824,10,101.95266055519657,58.59529727781641,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle acceleration at stance - spine - spine 1 std,-2.4532393433077715,-0.045562640593413875,away_from_healthy
Mean angle acceleration at stance - spine - spine 2 (rad/s^2),Circular,0.28210578934382924,n.s.,69.18591668431421,97.22741223615873,10,51.05594420819059,85.91733004935031,10,116.83024341238404,95.43806304117513,10,0.07486584192988618,n.s.,1.0,n.s.,0.2869457850527111,n.s.,Mean angle acceleration at stance - spine - spine 2 (rad/s^2),-29.51435425194621,-0.32169349124979474,away_from_healthy
Mean angle acceleration at stance - spine - spine 2 std,Levene,0.22301565536482537,n.s.,132.2832895516779,87.97501455130036,10,134.36732582854683,53.48518968170302,10,108.15962128275137,61.0061592084603,10,0.4362159122196392,n.s.,1.0,n.s.,0.6460724814902783,n.s.,Mean angle acceleration at stance - spine - spine 2 std,-22.039631992057622,-0.3027337909729601,away_from_healthy
Mean angle acceleration at stance - spine - spine 3 (rad/s^2),Circular,0.06212887555083333,n.s.,191.13652753357212,125.20045875391514,10,171.3055677067551,126.92405223934503,10,110.88557688078349,123.46664303192941,10,1.0,n.s.,1.0,n.s.,0.7608145573649849,n.s.,Mean angle acceleration at stance - spine - spine 3 (rad/s^2),-60.419990825971624,-0.4792757259662364,away_from_healthy
Mean angle acceleration at stance - spine - spine 3 std,Levene,0.2910469518640143,n.s.,170.2573814732915,76.1253123196483,10,118.72450400611365,51.69739190585036,10,130.0632540877966,53.91822910593331,10,0.5391274148637497,n.s.,0.6294471220471295,n.s.,1.0,n.s.,Mean angle acceleration at stance - spine - spine 3 std,11.338750081682946,0.17426006526057725,towards_healthy
Mean angle acceleration at stance - spine - spine 4 (rad/s^2),Circular,0.12667270828647806,n.s.,-13.625046346509743,136.66114723074017,10,20.8338700251592,128.41775308524163,10,17.033493856926253,100.2165981041095,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle acceleration at stance - spine - spine 4 (rad/s^2),3.800376168232944,0.028659692371532864,towards_healthy
Mean angle acceleration at stance - spine - spine 4 std,Levene,0.9703877773829783,n.s.,123.94109819330609,57.89250412995875,10,124.0439030350315,65.21864726020462,10,149.9553083134686,61.249956424646506,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle acceleration at stance - spine - spine 4 std,-25.9114052784371,-0.4201999113667584,away_from_healthy
Mean angle acceleration at stance - tail - base (rad/s^2),Circular,0.657934376058418,n.s.,52.17225529084724,90.1987312147857,10,-17.639428456990153,64.22646760172816,10,17.712465362095667,55.87360249493624,10,0.07551299820743981,n.s.,1.0,n.s.,0.16627785991454896,n.s.,Mean angle acceleration at stance - tail - base (rad/s^2),35.35189381908582,0.4515100149414718,towards_healthy
Mean angle acceleration at stance - tail - base std,Levene,0.46011765707476304,n.s.,99.2764646962227,61.625435322366705,10,88.01209498228522,53.83580559855809,10,104.35663716765819,42.81527891012297,10,1.0,n.s.,0.5612686932457829,n.s.,1.0,n.s.,Mean angle acceleration at stance - tail - base std,6.184197242501995,0.10687865734851143,towards_healthy
Mean angle acceleration at stance - tail - tail 1 (rad/s^2),Circular,0.47034564108365645,n.s.,-175.10927104261924,527.1526256385494,10,-102.95735367294981,285.71388205541996,10,140.0881163301869,235.39125635823913,10,0.12117492271018963,n.s.,1.0,n.s.,0.8543275208532132,n.s.,Mean angle acceleration at stance - tail - tail 1 (rad/s^2),-243.0454700031367,-0.5732441139357695,away_from_healthy
Mean angle acceleration at stance - tail - tail 1 std,Levene,0.6156911465193178,n.s.,382.68315173785436,784.6619658631225,10,225.16128240113898,186.70440715732292,10,296.88991360390173,319.02652215678376,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle acceleration at stance - tail - tail 1 std,71.72863120276276,0.1257668606646175,towards_healthy
Mean angle acceleration at stance - tail - tail 2 (rad/s^2),Circular,0.2391573837184066,n.s.,190.33637722268116,522.8918034840764,10,-66.37533703704806,515.7723011841323,10,45.96475567881142,360.3129618636887,10,0.10322505706178686,n.s.,0.11760042367073814,n.s.,1.0,n.s.,Mean angle acceleration at stance - tail - tail 2 (rad/s^2),112.34009271585947,0.21631142005651663,towards_healthy
Mean angle acceleration at stance - tail - tail 2 std,Levene,0.7755851905885977,n.s.,489.9326596221966,519.1710013771452,10,497.83140092589775,375.722601234204,10,412.46695684580646,262.2943594169907,10,1.0,n.s.,1.0,n.s.,0.7530825397544346,n.s.,Mean angle acceleration at stance - tail - tail 2 std,-69.56696147268894,-0.1535155977338414,away_from_healthy
Mean angle acceleration at stance - tail - tail 3 (rad/s^2),Circular,0.1761814359823883,n.s.,-139.6810924901071,1046.8969106799452,10,-85.401446717918,1011.9621071972839,10,-35.47583784141387,540.9885133992647,10,0.024979139591409703,*,0.017073310708756673,*,1.0,n.s.,Mean angle acceleration at stance - tail - tail 3 (rad/s^2),-49.92560887650414,-0.04849134675440183,away_from_healthy
Mean angle acceleration at stance - tail - tail 3 std,Levene,0.45917071621923305,n.s.,892.1917613184266,841.7332803112691,10,877.515856964402,692.7972739378359,10,485.5992327017381,474.6098521935624,10,1.0,n.s.,0.9092157520277037,n.s.,0.5785244265006579,n.s.,Mean angle acceleration at stance - tail - tail 3 std,-391.9166242626639,-0.5084077949563748,away_from_healthy
Mean angle acceleration at stance - tail - tail 4 (rad/s^2),Circular,0.44440444928439127,n.s.,185.35934298784102,535.0087352757397,10,54.62415970634478,284.02115816294406,10,-91.1317485916447,306.6892292499718,10,1.0,n.s.,0.5301083767009402,n.s.,1.0,n.s.,Mean angle acceleration at stance - tail - tail 4 (rad/s^2),-145.7559082979895,-0.3403031039304485,away_from_healthy
Mean angle acceleration at stance - tail - tail 4 std,Levene,0.1409991309198575,n.s.,693.164332119266,555.856019155514,10,308.5676994479065,254.09445802713932,10,300.58095663150436,325.1711792327675,10,0.31071029928941485,n.s.,0.421495913736571,n.s.,1.0,n.s.,Mean angle acceleration at stance - tail - tail 4 std,-7.9867428164021135,-0.018480605403549885,away_from_healthy
Mean angle acceleration at swing - rforelimb - elbow (rad/s^2),Circular,0.3908987034832717,n.s.,-136.73430636508698,142.21078077662798,10,-119.79951709473235,186.71437144631298,10,-98.44397717807527,193.98264405352086,10,1.0,n.s.,1.0,n.s.,1.0,n.s.,Mean angle acceleration at swing - rforelimb - elbow (rad/s^2),-21.35553991665708,-0.12867799744000524,away_from_healthy
