feature,importance,change_score,change_effect_size,combined_rank,direction
Mean step velocity X during stance - knee (m/s),0.0007191051136363635,-0.024852242229285587,-0.6674444961390482,0.00047996275024203566,away_from_healthy
Mean angle acceleration at peak - rhindlimb - ankle (rad/s^2)_cos,0.001510290468544738,-0.20314714091690297,-0.31047712376787084,0.00046891064072780025,away_from_healthy
Mean angle acceleration at stance - rhindlimb - lHindfingers (rad/s^2)_cos,0.0005424624165800636,-0.5944424802181207,-0.863612716521721,0.0004684774411936462,away_from_healthy
Mean phase value - rhindlimb - ankle (°)_sin,0.0007053998632945999,-0.03373436076686198,-0.6628503914944185,0.0004675745755449348,away_from_healthy
Mean phase value - rhindlimb - knee (°)_cos,0.003149273156247105,0.001739317790841688,0.1446257232940338,0.00045546590807272227,towards_healthy
Mean angle acceleration - rhindlimb - lHindfingers (rad/s^2)_cos,0.0012159859475988507,-0.27739797056249466,-0.37038553699370425,0.0004503836081781986,away_from_healthy
Mean angle velocity at swing - rhindlimb - knee (rad/s)_cos,0.000589387755102041,0.4952324363451243,0.742353180478053,0.00043753387453482,towards_healthy
Mean angle velocity at touchdown - rhindlimb - knee (rad/s)_sin,0.0011612465917563628,0.2541826657091576,0.3729662275556493,0.00043310576058922575,towards_healthy
Mean angle velocity during swing - rhindlimb - lHindfingers (rad/s)_sin,0.0016834264712987097,0.13758880438063437,0.2554975845374718,0.0004301113971632599,towards_healthy
Mean step length (m),0.0007063682288725768,-0.0033806628840849645,-0.606881574175118,0.00042868186268547946,away_from_healthy
Mean angle at peak - rhindlimb - hip (°)_cos,0.0019239127679854993,-0.03473988152384955,-0.22233677816942107,0.00042775656631290884,away_from_healthy
Mean angle acceleration at peak - rhindlimb - lHindpaw (rad/s^2)_cos,0.000600487151382292,-0.5069129627135597,-0.6954975677027787,0.0004176373532231544,away_from_healthy
Mean angle at touchdown - rhindlimb - hip (°)_cos,0.0006981624481876709,0.021008474919593678,0.5963871874546143,0.0004163751388610729,towards_healthy
Mean angle acceleration at stance - rhindlimb - lHindfingers (rad/s^2)_sin,0.0024272336887721574,-0.11699658127322204,-0.17090924082166664,0.0004148366670448229,away_from_healthy
Mean step acceleration Y during swing - hip (m/s^2),0.00048783216783216776,-0.17723545446822947,-0.849357590616909,0.00041434395469535355,away_from_healthy
Mean phase at touchdown - rhindlimb - hip (°)_sin,0.0006344532627865961,0.018112649416702653,0.6166959891116691,0.0003912647824393056,towards_healthy
Mean angle velocity during swing - rhindlimb - ankle (rad/s)_cos,0.0008494577318106728,-0.20139445479690055,-0.4604137375045712,0.00039110200915510755,away_from_healthy
Mean phase acceleration at swing - rhindlimb - hip (rad/s^2)_cos,0.0007487987642102549,-0.33625262801006983,-0.5109299214602001,0.00038258369378744045,away_from_healthy
Mean phase at stance - rhindlimb - ankle (°)_sin,0.0005099284158107686,0.05207743702133122,0.7424292870948572,0.00037858579021979885,towards_healthy
Mean step velocity X at swing - lHindfingers (m/s),0.0012369011070229583,0.017045723035420457,0.30026407937593186,0.00037139697217931954,towards_healthy
Mean step jerk X at stance - ankle (m/s^3),0.002234747404802302,161.07446975372477,0.16611951407851944,0.00037123515297399077,towards_healthy
Mean step jerk Y during stance - knee (m/s^3),0.0006786493999963581,-15.733436507319965,-0.5370389491933849,0.0003644611606447653,away_from_healthy
Mean phase at touchdown - rhindlimb - hip (°)_cos,0.0006000000000000001,0.02100847491959379,0.5963871874546178,0.00035783231247277073,towards_healthy
Mean step jerk Y during stance - ankle (m/s^3),0.0006734500067833402,-14.196733235499977,-0.5298480273773163,0.00035682615763139305,away_from_healthy
Mean angle acceleration at touchdown - rhindlimb - ankle (rad/s^2)_sin,0.0007826067167703063,-0.30913906988541073,-0.4516052782353788,0.0003534293240759305,away_from_healthy
Mean phase excursion - rhindlimb - lHindpaw (°),0.00039603174603174607,-10.791839400325756,-0.8807243576554425,0.0003487948051349729,away_from_healthy
Mean step acceleration Y during swing - knee (m/s^2),0.0014218067501044792,0.06360595346834563,0.24301438883424376,0.00034551949841704236,towards_healthy
Mean step velocity X during stance - ankle (m/s),0.0004081632653061224,-0.025349151907048187,-0.822962639551483,0.00033590311818427874,away_from_healthy
Mean phase at peak - rhindlimb - ankle (°)_sin,0.001891880012465406,-0.020015805779630913,-0.17608164584079458,0.00033312534632821164,away_from_healthy
Mean angle acceleration at touchdown - rhindlimb - lHindpaw (rad/s^2)_sin,0.0006974603174603177,-0.37301595435001184,-0.4740529325494667,0.0003306331088289456,away_from_healthy
Mean phase value - rhindlimb - hip (°)_cos,0.0008340142328137756,-0.02542279013085355,-0.3952457129624521,0.00032964055006931325,away_from_healthy
Mean step jerk Y at stance - lHindpaw (m/s^3),0.003512680181560579,-27.266450067707353,-0.09303028800961252,0.00032678564897623864,away_from_healthy
Mean angle acceleration during swing - rhindlimb - hip (rad/s^2)_cos,0.0012750397456279812,-0.1208234230177121,-0.25422569217229124,0.00032414786187945566,away_from_healthy
Mean angle acceleration during swing - rhindlimb - lHindfingers (rad/s^2)_sin,0.002019568062720583,0.10950178501116886,0.16029771746476412,0.00032373215071884503,towards_healthy
